,avg_price_dif,features
2366,38.9933,"['sqft_lot' 'floors' 'waterfront' 'sqft_basement' 'yr_built'
 'yr_renovated']"
1393,38.9934,['sqft_lot' 'floors' 'waterfront' 'sqft_basement' 'yr_built']
1004,39.0035,['bedrooms' 'floors' 'condition' 'sqft_basement' 'yr_renovated']
2361,39.046,"['sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_basement'
 'yr_renovated']"
1847,39.0627,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'view' 'yr_renovated']
341,39.067,['bedrooms' 'floors' 'condition' 'sqft_basement']
919,39.0689,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'view']
929,39.0722,['bedrooms' 'sqft_lot' 'floors' 'view' 'yr_renovated']
938,39.0775,['bedrooms' 'sqft_lot' 'floors' 'sqft_basement' 'yr_renovated']
302,39.0789,['bedrooms' 'sqft_lot' 'floors' 'view']
2416,39.0953,"['floors' 'waterfront' 'condition' 'sqft_basement' 'yr_built'
 'yr_renovated']"
305,39.1102,['bedrooms' 'sqft_lot' 'floors' 'sqft_basement']
1464,39.112,['floors' 'waterfront' 'condition' 'sqft_basement' 'yr_built']
1387,39.127,['sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_basement']
2380,39.176,['sqft_lot' 'floors' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
979,39.1778,['bedrooms' 'floors' 'waterfront' 'view' 'yr_renovated']
329,39.1834,['bedrooms' 'floors' 'waterfront' 'view']
1470,39.1888,['floors' 'waterfront' 'sqft_basement' 'yr_built' 'yr_renovated']
657,39.1888,['floors' 'waterfront' 'sqft_basement' 'yr_built']
1409,39.1899,['sqft_lot' 'floors' 'condition' 'sqft_basement' 'yr_built']
339,39.1909,['bedrooms' 'floors' 'view' 'yr_renovated']
28,39.1972,['bedrooms' 'floors' 'view']
348,39.2074,['bedrooms' 'floors' 'sqft_basement' 'yr_renovated']
1465,39.2088,['floors' 'waterfront' 'condition' 'sqft_basement' 'yr_renovated']
31,39.2386,['bedrooms' 'floors' 'sqft_basement']
1415,39.2642,['sqft_lot' 'floors' 'sqft_basement' 'yr_built' 'yr_renovated']
607,39.2646,['sqft_lot' 'floors' 'sqft_basement' 'yr_built']
651,39.2814,['floors' 'waterfront' 'condition' 'sqft_basement']
1394,39.2946,['sqft_lot' 'floors' 'waterfront' 'sqft_basement' 'yr_renovated']
592,39.3187,['sqft_lot' 'floors' 'waterfront' 'sqft_basement']
1410,39.3289,['sqft_lot' 'floors' 'condition' 'sqft_basement' 'yr_renovated']
1484,39.3764,['floors' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
673,39.3966,['floors' 'condition' 'sqft_basement' 'yr_built']
601,39.4127,['sqft_lot' 'floors' 'condition' 'sqft_basement']
658,39.4594,['floors' 'waterfront' 'sqft_basement' 'yr_renovated']
679,39.476,['floors' 'sqft_basement' 'yr_built' 'yr_renovated']
182,39.4764,['floors' 'sqft_basement' 'yr_built']
167,39.4803,['floors' 'waterfront' 'sqft_basement']
674,39.5065,['floors' 'condition' 'sqft_basement' 'yr_renovated']
176,39.5814,['floors' 'condition' 'sqft_basement']
608,39.5934,['sqft_lot' 'floors' 'sqft_basement' 'yr_renovated']
140,39.6195,['sqft_lot' 'floors' 'sqft_basement']
183,39.7644,['floors' 'sqft_basement' 'yr_renovated']
1886,40.0181,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'sqft_basement' 'yr_renovated']
963,40.0435,['bedrooms' 'sqft_lot' 'view' 'sqft_basement' 'yr_renovated']
1902,40.046,['bedrooms' 'sqft_lot' 'view' 'condition' 'sqft_basement' 'yr_renovated']
1907,40.0853,['bedrooms' 'sqft_lot' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
942,40.0863,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'sqft_basement']
1879,40.0867,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'condition' 'sqft_basement']
1952,40.1048,['bedrooms' 'waterfront' 'view' 'condition' 'sqft_basement' 'yr_renovated']
1885,40.1053,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'sqft_basement' 'yr_built']
1018,40.1054,['bedrooms' 'waterfront' 'view' 'sqft_basement' 'yr_renovated']
956,40.1062,['bedrooms' 'sqft_lot' 'view' 'condition' 'sqft_basement']
316,40.1064,['bedrooms' 'sqft_lot' 'view' 'sqft_basement']
373,40.1313,['bedrooms' 'view' 'sqft_basement' 'yr_renovated']
1901,40.1326,['bedrooms' 'sqft_lot' 'view' 'condition' 'sqft_basement' 'yr_built']
1034,40.1329,['bedrooms' 'view' 'condition' 'sqft_basement' 'yr_renovated']
1957,40.1345,['bedrooms' 'waterfront' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
962,40.1362,['bedrooms' 'sqft_lot' 'view' 'sqft_basement' 'yr_built']
1850,40.1593,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'condition' 'yr_built']
1039,40.1653,['bedrooms' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
1966,40.168,['bedrooms' 'view' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
1398,40.1709,['sqft_lot' 'floors' 'view' 'condition' 'yr_built']
352,40.1762,['bedrooms' 'waterfront' 'view' 'sqft_basement']
1011,40.1764,['bedrooms' 'waterfront' 'view' 'condition' 'sqft_basement']
2372,40.1793,['sqft_lot' 'floors' 'view' 'condition' 'yr_built' 'yr_renovated']
2349,40.1833,['sqft_lot' 'floors' 'waterfront' 'view' 'condition' 'yr_built']
1857,40.1861,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'yr_built' 'yr_renovated']
1017,40.1869,['bedrooms' 'waterfront' 'view' 'sqft_basement' 'yr_built']
1951,40.1882,['bedrooms' 'waterfront' 'view' 'condition' 'sqft_basement' 'yr_built']
923,40.1982,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'yr_built']
366,40.1985,['bedrooms' 'view' 'condition' 'sqft_basement']
42,40.1988,['bedrooms' 'view' 'sqft_basement']
1033,40.2176,['bedrooms' 'view' 'condition' 'sqft_basement' 'yr_built']
372,40.2209,['bedrooms' 'view' 'sqft_basement' 'yr_built']
1399,40.2523,['sqft_lot' 'floors' 'view' 'condition' 'yr_renovated']
2350,40.2533,['sqft_lot' 'floors' 'waterfront' 'view' 'condition' 'yr_renovated']
595,40.2778,['sqft_lot' 'floors' 'view' 'condition']
1381,40.2801,['sqft_lot' 'floors' 'waterfront' 'view' 'condition']
982,40.3684,['bedrooms' 'floors' 'waterfront' 'condition' 'yr_built']
1881,40.3704,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'condition' 'yr_renovated']
662,40.3717,['floors' 'view' 'condition' 'yr_built']
944,40.3758,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'yr_renovated']
1476,40.3778,['floors' 'view' 'condition' 'yr_built' 'yr_renovated']
1928,40.3779,['bedrooms' 'floors' 'waterfront' 'condition' 'yr_built' 'yr_renovated']
1887,40.379,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'yr_built' 'yr_renovated']
958,40.381,['bedrooms' 'sqft_lot' 'view' 'condition' 'yr_renovated']
1453,40.3812,['floors' 'waterfront' 'view' 'condition' 'yr_built']
2408,40.3842,['floors' 'waterfront' 'view' 'condition' 'yr_built' 'yr_renovated']
318,40.3899,['bedrooms' 'sqft_lot' 'view' 'yr_renovated']
964,40.3942,['bedrooms' 'sqft_lot' 'view' 'yr_built' 'yr_renovated']
989,40.3953,['bedrooms' 'floors' 'waterfront' 'yr_built' 'yr_renovated']
1903,40.4031,['bedrooms' 'sqft_lot' 'view' 'condition' 'yr_built' 'yr_renovated']
1405,40.4039,['sqft_lot' 'floors' 'view' 'yr_built' 'yr_renovated']
333,40.4039,['bedrooms' 'floors' 'waterfront' 'yr_built']
2356,40.4105,['sqft_lot' 'floors' 'waterfront' 'view' 'yr_built' 'yr_renovated']
598,40.4219,['sqft_lot' 'floors' 'view' 'yr_built']
1384,40.4279,['sqft_lot' 'floors' 'waterfront' 'view' 'yr_built']
1454,40.4286,['floors' 'waterfront' 'view' 'condition' 'yr_renovated']
663,40.4296,['floors' 'view' 'condition' 'yr_renovated']
940,40.4317,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'condition']
1880,40.4347,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'condition' 'yr_built']
308,40.4398,['bedrooms' 'sqft_lot' 'waterfront' 'view']
314,40.4419,['bedrooms' 'sqft_lot' 'view' 'condition']
943,40.4437,['bedrooms' 'sqft_lot' 'waterfront' 'view' 'yr_built']
1013,40.4453,['bedrooms' 'waterfront' 'view' 'condition' 'yr_renovated']
957,40.4491,['bedrooms' 'sqft_lot' 'view' 'condition' 'yr_built']
354,40.4506,['bedrooms' 'waterfront' 'view' 'yr_renovated']
645,40.4517,['floors' 'waterfront' 'view' 'condition']
170,40.4518,['floors' 'view' 'condition']
21,40.4521,['bedrooms' 'sqft_lot' 'view']
932,40.4529,['bedrooms' 'sqft_lot' 'floors' 'condition' 'yr_built']
1019,40.4553,['bedrooms' 'waterfront' 'view' 'yr_built' 'yr_renovated']
317,40.4576,['bedrooms' 'sqft_lot' 'view' 'yr_built']
368,40.4581,['bedrooms' 'view' 'condition' 'yr_renovated']
44,40.4665,['bedrooms' 'view' 'yr_renovated']
1953,40.4672,['bedrooms' 'waterfront' 'view' 'condition' 'yr_built' 'yr_renovated']
1873,40.4685,['bedrooms' 'sqft_lot' 'floors' 'condition' 'yr_built' 'yr_renovated']
374,40.4726,['bedrooms' 'view' 'yr_built' 'yr_renovated']
1035,40.4805,['bedrooms' 'view' 'condition' 'yr_built' 'yr_renovated']
1851,40.4856,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'condition' 'yr_renovated']
939,40.5005,['bedrooms' 'sqft_lot' 'floors' 'yr_built' 'yr_renovated']
350,40.5088,['bedrooms' 'waterfront' 'view' 'condition']
1012,40.5104,['bedrooms' 'waterfront' 'view' 'condition' 'yr_built']
306,40.512,['bedrooms' 'sqft_lot' 'floors' 'yr_built']
40,40.5189,['bedrooms' 'view' 'condition']
34,40.5233,['bedrooms' 'waterfront' 'view']
353,40.5242,['bedrooms' 'waterfront' 'view' 'yr_built']
367,40.5262,['bedrooms' 'view' 'condition' 'yr_built']
920,40.5296,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'condition']
43,40.538,['bedrooms' 'view' 'yr_built']
669,40.617,['floors' 'view' 'yr_built' 'yr_renovated']
1460,40.6236,['floors' 'waterfront' 'view' 'yr_built' 'yr_renovated']
173,40.639,['floors' 'view' 'yr_built']
648,40.644,['floors' 'waterfront' 'view' 'yr_built']
983,40.6552,['bedrooms' 'floors' 'waterfront' 'condition' 'yr_renovated']
342,40.6821,['bedrooms' 'floors' 'condition' 'yr_built']
1005,40.6942,['bedrooms' 'floors' 'condition' 'yr_built' 'yr_renovated']
589,40.6947,['sqft_lot' 'floors' 'waterfront' 'view']
1385,40.6949,['sqft_lot' 'floors' 'waterfront' 'view' 'yr_renovated']
137,40.6979,['sqft_lot' 'floors' 'view']
599,40.6984,['sqft_lot' 'floors' 'view' 'yr_renovated']
330,40.7022,['bedrooms' 'floors' 'waterfront' 'condition']
349,40.7271,['bedrooms' 'floors' 'yr_built' 'yr_renovated']
32,40.7335,['bedrooms' 'floors' 'yr_built']
924,40.7887,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'yr_renovated']
301,40.7962,['bedrooms' 'sqft_lot' 'floors' 'waterfront']
933,40.8273,['bedrooms' 'sqft_lot' 'floors' 'condition' 'yr_renovated']
649,40.8671,['floors' 'waterfront' 'view' 'yr_renovated']
164,40.8673,['floors' 'waterfront' 'view']
303,40.8716,['bedrooms' 'sqft_lot' 'floors' 'condition']
174,40.8721,['floors' 'view' 'yr_renovated']
334,40.9406,['bedrooms' 'floors' 'waterfront' 'yr_renovated']
27,40.9449,['bedrooms' 'floors' 'waterfront']
343,41.0095,['bedrooms' 'floors' 'condition' 'yr_renovated']
29,41.0645,['bedrooms' 'floors' 'condition']
307,41.1545,['bedrooms' 'sqft_lot' 'floors' 'yr_renovated']
19,41.1592,['bedrooms' 'sqft_lot' 'floors']
1892,41.2127,"['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_basement'
 'yr_renovated']"
953,41.2171,['bedrooms' 'sqft_lot' 'waterfront' 'sqft_basement' 'yr_renovated']
1897,41.2361,"['bedrooms' 'sqft_lot' 'waterfront' 'sqft_basement' 'yr_built'
 'yr_renovated']"
311,41.2575,['bedrooms' 'sqft_lot' 'waterfront' 'sqft_basement']
946,41.2598,['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_basement']
952,41.2719,['bedrooms' 'sqft_lot' 'waterfront' 'sqft_basement' 'yr_built']
1891,41.29,['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_basement' 'yr_built']
1024,41.3138,['bedrooms' 'waterfront' 'condition' 'sqft_basement' 'yr_renovated']
363,41.3187,['bedrooms' 'waterfront' 'sqft_basement' 'yr_renovated']
33,41.3195,['bedrooms' 'floors' 'yr_renovated']
1029,41.329,['bedrooms' 'waterfront' 'sqft_basement' 'yr_built' 'yr_renovated']
1961,41.3422,"['bedrooms' 'waterfront' 'condition' 'sqft_basement' 'yr_built'
 'yr_renovated']"
37,41.3657,['bedrooms' 'waterfront' 'sqft_basement']
356,41.3672,['bedrooms' 'waterfront' 'condition' 'sqft_basement']
362,41.3703,['bedrooms' 'waterfront' 'sqft_basement' 'yr_built']
1023,41.3877,['bedrooms' 'waterfront' 'condition' 'sqft_basement' 'yr_built']
2391,41.4232,['sqft_lot' 'waterfront' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
2400,41.4241,['sqft_lot' 'view' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
1445,41.427,['sqft_lot' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
1440,41.4567,['sqft_lot' 'view' 'condition' 'sqft_basement' 'yr_renovated']
2386,41.4618,['sqft_lot' 'waterfront' 'view' 'condition' 'sqft_basement' 'yr_renovated']
633,41.4622,['sqft_lot' 'view' 'sqft_basement' 'yr_renovated']
2385,41.4649,['sqft_lot' 'waterfront' 'view' 'condition' 'sqft_basement' 'yr_built']
1439,41.4651,['sqft_lot' 'view' 'condition' 'sqft_basement' 'yr_built']
1424,41.471,['sqft_lot' 'waterfront' 'view' 'sqft_basement' 'yr_renovated']
1423,41.4776,['sqft_lot' 'waterfront' 'view' 'sqft_basement' 'yr_built']
632,41.4798,['sqft_lot' 'view' 'sqft_basement' 'yr_built']
969,41.5559,['bedrooms' 'sqft_lot' 'condition' 'sqft_basement' 'yr_renovated']
327,41.5608,['bedrooms' 'sqft_lot' 'sqft_basement' 'yr_renovated']
1495,41.5615,['waterfront' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
2427,41.5615,['waterfront' 'view' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
1504,41.5665,['view' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
709,41.5688,['view' 'sqft_basement' 'yr_built' 'yr_renovated']
974,41.5809,['bedrooms' 'sqft_lot' 'sqft_basement' 'yr_built' 'yr_renovated']
1911,41.5868,"['bedrooms' 'sqft_lot' 'condition' 'sqft_basement' 'yr_built'
 'yr_renovated']"
320,41.5989,['bedrooms' 'sqft_lot' 'condition' 'sqft_basement']
24,41.5999,['bedrooms' 'sqft_lot' 'sqft_basement']
151,41.6071,['sqft_lot' 'view' 'sqft_basement']
626,41.6078,['sqft_lot' 'view' 'condition' 'sqft_basement']
1489,41.6083,['waterfront' 'view' 'condition' 'sqft_basement' 'yr_built']
703,41.6113,['view' 'condition' 'sqft_basement' 'yr_built']
326,41.6136,['bedrooms' 'sqft_lot' 'sqft_basement' 'yr_built']
704,41.6156,['view' 'condition' 'sqft_basement' 'yr_renovated']
1490,41.6168,['waterfront' 'view' 'condition' 'sqft_basement' 'yr_renovated']
612,41.6191,['sqft_lot' 'waterfront' 'view' 'sqft_basement']
687,41.6195,['waterfront' 'view' 'sqft_basement' 'yr_built']
1417,41.6205,['sqft_lot' 'waterfront' 'view' 'condition' 'sqft_basement']
208,41.6235,['view' 'sqft_basement' 'yr_renovated']
207,41.6247,['view' 'sqft_basement' 'yr_built']
968,41.6263,['bedrooms' 'sqft_lot' 'condition' 'sqft_basement' 'yr_built']
688,41.6283,['waterfront' 'view' 'sqft_basement' 'yr_renovated']
379,41.6633,['bedrooms' 'condition' 'sqft_basement' 'yr_renovated']
53,41.6701,['bedrooms' 'sqft_basement' 'yr_renovated']
384,41.683,['bedrooms' 'sqft_basement' 'yr_built' 'yr_renovated']
1043,41.6878,['bedrooms' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
46,41.7163,['bedrooms' 'condition' 'sqft_basement']
52,41.7188,['bedrooms' 'sqft_basement' 'yr_built']
378,41.7326,['bedrooms' 'condition' 'sqft_basement' 'yr_built']
201,41.7746,['view' 'condition' 'sqft_basement']
187,41.7872,['waterfront' 'view' 'sqft_basement']
681,41.7877,['waterfront' 'view' 'condition' 'sqft_basement']
954,41.9792,['bedrooms' 'sqft_lot' 'waterfront' 'yr_built' 'yr_renovated']
948,41.9919,['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'yr_renovated']
1893,41.9996,['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'yr_built' 'yr_renovated']
313,42.0035,['bedrooms' 'sqft_lot' 'waterfront' 'yr_renovated']
309,42.0266,['bedrooms' 'sqft_lot' 'waterfront' 'condition']
947,42.0339,['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'yr_built']
312,42.0498,['bedrooms' 'sqft_lot' 'waterfront' 'yr_built']
20,42.0563,['bedrooms' 'sqft_lot' 'waterfront']
1388,42.0613,['sqft_lot' 'floors' 'waterfront' 'condition' 'yr_built']
2362,42.0666,['sqft_lot' 'floors' 'waterfront' 'condition' 'yr_built' 'yr_renovated']
364,42.11,['bedrooms' 'waterfront' 'yr_built' 'yr_renovated']
358,42.1179,['bedrooms' 'waterfront' 'condition' 'yr_renovated']
1025,42.1275,['bedrooms' 'waterfront' 'condition' 'yr_built' 'yr_renovated']
39,42.1288,['bedrooms' 'waterfront' 'yr_renovated']
35,42.1569,['bedrooms' 'waterfront' 'condition']
357,42.1616,['bedrooms' 'waterfront' 'condition' 'yr_built']
38,42.1817,['bedrooms' 'waterfront' 'yr_built']
1389,42.1906,['sqft_lot' 'floors' 'waterfront' 'condition' 'yr_renovated']
590,42.2453,['sqft_lot' 'floors' 'waterfront' 'condition']
1466,42.3172,['floors' 'waterfront' 'condition' 'yr_built' 'yr_renovated']
652,42.3179,['floors' 'waterfront' 'condition' 'yr_built']
328,42.3219,['bedrooms' 'sqft_lot' 'yr_built' 'yr_renovated']
970,42.3324,['bedrooms' 'sqft_lot' 'condition' 'yr_built' 'yr_renovated']
322,42.3333,['bedrooms' 'sqft_lot' 'condition' 'yr_renovated']
602,42.342,['sqft_lot' 'floors' 'condition' 'yr_built']
1411,42.3435,['sqft_lot' 'floors' 'condition' 'yr_built' 'yr_renovated']
26,42.3585,['bedrooms' 'sqft_lot' 'yr_renovated']
22,42.361,['bedrooms' 'sqft_lot' 'condition']
1395,42.364,['sqft_lot' 'floors' 'waterfront' 'yr_built' 'yr_renovated']
1441,42.3652,['sqft_lot' 'view' 'condition' 'yr_built' 'yr_renovated']
321,42.3661,['bedrooms' 'sqft_lot' 'condition' 'yr_built']
628,42.369,['sqft_lot' 'view' 'condition' 'yr_renovated']
593,42.3824,['sqft_lot' 'floors' 'waterfront' 'yr_built']
2387,42.3878,['sqft_lot' 'waterfront' 'view' 'condition' 'yr_built' 'yr_renovated']
25,42.3923,['bedrooms' 'sqft_lot' 'yr_built']
1419,42.3956,['sqft_lot' 'waterfront' 'view' 'condition' 'yr_renovated']
627,42.4,['sqft_lot' 'view' 'condition' 'yr_built']
153,42.4058,['sqft_lot' 'view' 'yr_renovated']
653,42.4109,['floors' 'waterfront' 'condition' 'yr_renovated']
1418,42.4213,['sqft_lot' 'waterfront' 'view' 'condition' 'yr_built']
634,42.431,['sqft_lot' 'view' 'yr_built' 'yr_renovated']
614,42.4332,['sqft_lot' 'waterfront' 'view' 'yr_renovated']
165,42.4553,['floors' 'waterfront' 'condition']
1425,42.4578,['sqft_lot' 'waterfront' 'view' 'yr_built' 'yr_renovated']
54,42.4645,['bedrooms' 'yr_built' 'yr_renovated']
48,42.4677,['bedrooms' 'condition' 'yr_renovated']
380,42.4702,['bedrooms' 'condition' 'yr_built' 'yr_renovated']
149,42.4715,['sqft_lot' 'view' 'condition']
603,42.4888,['sqft_lot' 'floors' 'condition' 'yr_renovated']
610,42.4949,['sqft_lot' 'waterfront' 'view' 'condition']
47,42.5049,['bedrooms' 'condition' 'yr_built']
705,42.5059,['view' 'condition' 'yr_built' 'yr_renovated']
152,42.5202,['sqft_lot' 'view' 'yr_built']
203,42.5236,['view' 'condition' 'yr_renovated']
1491,42.5254,['waterfront' 'view' 'condition' 'yr_built' 'yr_renovated']
202,42.5384,['view' 'condition' 'yr_built']
613,42.5417,['sqft_lot' 'waterfront' 'view' 'yr_built']
683,42.5486,['waterfront' 'view' 'condition' 'yr_renovated']
138,42.5499,['sqft_lot' 'floors' 'condition']
682,42.5552,['waterfront' 'view' 'condition' 'yr_built']
143,42.5642,['sqft_lot' 'waterfront' 'view']
209,42.5814,['view' 'yr_built' 'yr_renovated']
189,42.5884,['waterfront' 'view' 'yr_renovated']
689,42.6072,['waterfront' 'view' 'yr_built' 'yr_renovated']
177,42.6166,['floors' 'condition' 'yr_built']
675,42.6174,['floors' 'condition' 'yr_built' 'yr_renovated']
659,42.6456,['floors' 'waterfront' 'yr_built' 'yr_renovated']
185,42.6583,['waterfront' 'view' 'condition']
609,42.6603,['sqft_lot' 'floors' 'yr_built' 'yr_renovated']
168,42.6619,['floors' 'waterfront' 'yr_built']
141,42.6794,['sqft_lot' 'floors' 'yr_built']
188,42.6885,['waterfront' 'view' 'yr_built']
178,42.722,['floors' 'condition' 'yr_renovated']
136,42.7586,['sqft_lot' 'floors' 'waterfront']
1435,42.7607,['sqft_lot' 'waterfront' 'sqft_basement' 'yr_built' 'yr_renovated']
594,42.763,['sqft_lot' 'floors' 'waterfront' 'yr_renovated']
2395,42.7723,"['sqft_lot' 'waterfront' 'condition' 'sqft_basement' 'yr_built'
 'yr_renovated']"
622,42.8058,['sqft_lot' 'waterfront' 'sqft_basement' 'yr_built']
1429,42.8144,['sqft_lot' 'waterfront' 'condition' 'sqft_basement' 'yr_built']
1430,42.8303,['sqft_lot' 'waterfront' 'condition' 'sqft_basement' 'yr_renovated']
623,42.8592,['sqft_lot' 'waterfront' 'sqft_basement' 'yr_renovated']
699,42.9246,['waterfront' 'sqft_basement' 'yr_built' 'yr_renovated']
1499,42.9332,['waterfront' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
184,42.9623,['floors' 'yr_built' 'yr_renovated']
197,42.9659,['waterfront' 'sqft_basement' 'yr_built']
169,42.9726,['floors' 'waterfront' 'yr_renovated']
693,42.9773,['waterfront' 'condition' 'sqft_basement' 'yr_built']
616,42.98,['sqft_lot' 'waterfront' 'condition' 'sqft_basement']
146,42.9856,['sqft_lot' 'waterfront' 'sqft_basement']
694,43.0295,['waterfront' 'condition' 'sqft_basement' 'yr_renovated']
198,43.0611,['waterfront' 'sqft_basement' 'yr_renovated']
644,43.0834,['sqft_lot' 'sqft_basement' 'yr_built' 'yr_renovated']
1449,43.0903,['sqft_lot' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
142,43.1025,['sqft_lot' 'floors' 'yr_renovated']
161,43.1252,['sqft_lot' 'sqft_basement' 'yr_built']
638,43.1315,['sqft_lot' 'condition' 'sqft_basement' 'yr_built']
639,43.157,['sqft_lot' 'condition' 'sqft_basement' 'yr_renovated']
191,43.18,['waterfront' 'condition' 'sqft_basement']
162,43.1934,['sqft_lot' 'sqft_basement' 'yr_renovated']
219,43.2569,['sqft_basement' 'yr_built' 'yr_renovated']
